"Device","Standard Name","Display Name","Units","Timestamp","Timezone","Value"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 16:00","undefined","64.21"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 16:15","undefined","62.89"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 16:30","undefined","57.35"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 16:45","undefined","53.77"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 17:00","undefined","53.68"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 17:15","undefined","53.14"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 17:30","undefined","51.6"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 17:45","undefined","50.73"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 18:00","undefined","50.86"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 18:15","undefined","51.59"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 18:30","undefined","48.95"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 18:45","undefined","48.46"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 19:00","undefined","48.94"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 19:15","undefined","48.04"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 19:30","undefined","48.6"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 19:45","undefined","48.24"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 20:00","undefined","47.92"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 20:15","undefined","48.65"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 20:30","undefined","48.21"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 20:45","undefined","47.48"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 21:00","undefined","45.53"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 21:15","undefined","44.6"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 21:30","undefined","45.1"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 21:45","undefined","44.14"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 22:00","undefined","44.38"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 22:15","undefined","44.41"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 22:30","undefined","44.5"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 22:45","undefined","44.96"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 23:00","undefined","45.36"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 23:15","undefined","45.29"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 23:30","undefined","43.86"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/12/15 23:45","undefined","44"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 00:00","undefined","44.52"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 00:15","undefined","45"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 00:30","undefined","44.44"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 00:45","undefined","45.43"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 01:00","undefined","45.87"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 01:15","undefined","44.38"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 01:30","undefined","45.61"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 01:45","undefined","46.2"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 02:00","undefined","46.34"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 02:15","undefined","47.73"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 02:30","undefined","47.51"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 02:45","undefined","47.79"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 03:00","undefined","46.55"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 03:15","undefined","47.68"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 03:30","undefined","45.63"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 03:45","undefined","45.01"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 04:00","undefined","44.79"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 04:15","undefined","45.95"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 04:30","undefined","46.27"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 04:45","undefined","46.88"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 05:00","undefined","46.06"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 05:15","undefined","46.57"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 05:30","undefined","45.36"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 05:45","undefined","49.44"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 06:00","undefined","50.01"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 06:15","undefined","53.08"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 06:30","undefined","54.38"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 06:45","undefined","55.31"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 07:00","undefined","56.06"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 07:15","undefined","55.89"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 07:30","undefined","56.12"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 07:45","undefined","60.1"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 08:00","undefined","58.77"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 08:15","undefined","62.35"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 08:30","undefined","62.88"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 08:45","undefined","65.13"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 09:00","undefined","66.16"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 09:15","undefined","65.43"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 09:30","undefined","64.66"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 09:45","undefined","65.82"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 10:00","undefined","64.78"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 10:15","undefined","64.05"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 10:30","undefined","63.31"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 10:45","undefined","60.13"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 11:00","undefined","60.21"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 11:15","undefined","61.67"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 11:30","undefined","65.99"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 11:45","undefined","64.72"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 12:00","undefined","69.94"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 12:15","undefined","69.67"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 12:30","undefined","69.31"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 12:45","undefined","66.35"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 13:00","undefined","68.44"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 13:15","undefined","71.06"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 13:30","undefined","71.55"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 13:45","undefined","69.36"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 14:00","undefined","69.32"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 14:15","undefined","69.33"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 14:30","undefined","70.04"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 14:45","undefined","70.36"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 15:00","undefined","70.61"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 15:15","undefined","70.03"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 15:30","undefined","67.2"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 15:45","undefined","67.25"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 16:00","undefined","63.55"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 16:15","undefined","60.11"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 16:30","undefined","57.14"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 16:45","undefined","56.8"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 17:00","undefined","55.3"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 17:15","undefined","54.38"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 17:30","undefined","52.46"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 17:45","undefined","50.59"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 18:00","undefined","51.28"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 18:15","undefined","50.65"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 18:30","undefined","49.44"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 18:45","undefined","49.92"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 19:00","undefined","48.98"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 19:15","undefined","49.37"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 19:30","undefined","49.72"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 19:45","undefined","49.52"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 20:00","undefined","49.62"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 20:15","undefined","49.17"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 20:30","undefined","48.8"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 20:45","undefined","48.76"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 21:00","undefined","47.87"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 21:15","undefined","46.72"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 21:30","undefined","47.58"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 21:45","undefined","46.87"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 22:00","undefined","46.95"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 22:15","undefined","47.5"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 22:30","undefined","47.56"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 22:45","undefined","46.88"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 23:00","undefined","47.41"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 23:15","undefined","47.57"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 23:30","undefined","46.35"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/13/15 23:45","undefined","47.07"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 00:00","undefined","47.36"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 00:15","undefined","46.43"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 00:30","undefined","46.77"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 00:45","undefined","46.18"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 01:00","undefined","45.79"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 01:15","undefined","46.41"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 01:30","undefined","45.79"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 01:45","undefined","46.8"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 02:00","undefined","45.79"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 02:15","undefined","45.68"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 02:30","undefined","46.21"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 02:45","undefined","45.43"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 03:00","undefined","46.5"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 03:15","undefined","46.54"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 03:30","undefined","47.21"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 03:45","undefined","46.49"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 04:00","undefined","47.05"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 04:15","undefined","47.58"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 04:30","undefined","47.57"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 04:45","undefined","47.23"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 05:00","undefined","46.77"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 05:15","undefined","46.27"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 05:30","undefined","47.08"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 05:45","undefined","51.06"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 06:00","undefined","51.91"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 06:15","undefined","53.1"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 06:30","undefined","56.08"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 06:45","undefined","55.77"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 07:00","undefined","56.41"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 07:15","undefined","57.25"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 07:30","undefined","58.26"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 07:45","undefined","58.61"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 08:00","undefined","59.65"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 08:15","undefined","59.69"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 08:30","undefined","65.16"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 08:45","undefined","65.26"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 09:00","undefined","65.49"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 09:15","undefined","66.44"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 09:30","undefined","68.29"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 09:45","undefined","65.96"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 10:00","undefined","69.47"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 10:15","undefined","69.36"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 10:30","undefined","69.02"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 10:45","undefined","73.15"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 11:00","undefined","69.82"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 11:15","undefined","67.37"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 11:30","undefined","68.61"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 11:45","undefined","67.15"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 12:00","undefined","66.28"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 12:15","undefined","68.37"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 12:30","undefined","69.26"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 12:45","undefined","68.99"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 13:00","undefined","70.64"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 13:15","undefined","70.59"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 13:30","undefined","65.53"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 13:45","undefined","70.16"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 14:00","undefined","71.5"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 14:15","undefined","71.15"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 14:30","undefined","70.16"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 14:45","undefined","69.19"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 15:00","undefined","68.59"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 15:15","undefined","68.91"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 15:30","undefined","69.2"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 15:45","undefined","64.87"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 16:00","undefined","66.82"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 16:15","undefined","62.18"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 16:30","undefined","57.22"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 16:45","undefined","57.83"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 17:00","undefined","54.9"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 17:15","undefined","53.75"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 17:30","undefined","51.75"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 17:45","undefined","52.62"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 18:00","undefined","50.4"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 18:15","undefined","51.33"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 18:30","undefined","50"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 18:45","undefined","49.82"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 19:00","undefined","48.47"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 19:15","undefined","50.37"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 19:30","undefined","49.76"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 19:45","undefined","50.11"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 20:00","undefined","49.03"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 20:15","undefined","49.94"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 20:30","undefined","48.2"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 20:45","undefined","49.04"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 21:00","undefined","48.51"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 21:15","undefined","48.92"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 21:30","undefined","48.16"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 21:45","undefined","47.41"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 22:00","undefined","47.7"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 22:15","undefined","47.34"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 22:30","undefined","48.12"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 22:45","undefined","46.28"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 23:00","undefined","46.75"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 23:15","undefined","46.98"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 23:30","undefined","46.02"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/14/15 23:45","undefined","45.62"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/15/15 00:00","undefined","45.65"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/15/15 00:15","undefined","45.92"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/15/15 00:30","undefined","45.48"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/15/15 00:45","undefined","45.55"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/15/15 01:00","undefined","45.41"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/15/15 01:15","undefined","45.6"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/15/15 01:30","undefined","44.84"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/15/15 01:45","undefined","45.48"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/15/15 02:00","undefined","46.1"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/15/15 02:15","undefined","46.42"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/15/15 02:30","undefined","45.74"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/15/15 02:45","undefined","45.54"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/15/15 03:00","undefined","45.01"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/15/15 03:15","undefined","46.33"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/15/15 03:30","undefined","46.12"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/15/15 03:45","undefined","44.6"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/15/15 04:00","undefined","45.36"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/15/15 04:15","undefined","46.01"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/15/15 04:30","undefined","46.78"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/15/15 04:45","undefined","46.51"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/15/15 05:00","undefined","45.52"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/15/15 05:15","undefined","45.44"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/15/15 05:30","undefined","45.43"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/15/15 05:45","undefined","49.47"
"UU1_ELEC","em_ActEnergyDlvd","Active Energy Delivered","kWh","01/15/15 06:00","undefined","49.98"
